rank,Longitude,Latitude,Time,Temperature,Depth,Vaissel_name,Profil_id
0,4.615499973297119,60.75529861450195,19364.226354166665,,600,AA,97
1,4.448299884796143,60.74829864501953,19364.253564814815,,600,AA,94
2,4.285299777984619,60.75149917602539,19364.356944444444,,600,AA,90
3,4.117000102996826,60.747798919677734,19364.387569444447,,600,AA,85
4,3.947499990463257,60.752201080322266,19364.416400462964,,600,AA,83
5,3.7853000164031982,60.7504997253418,19364.445497685185,,600,AA,78
6,3.6135001182556152,60.75019836425781,19364.479074074075,,600,AA,74
7,3.4523000717163086,60.750701904296875,19364.50988425926,,600,AA,71
8,3.2816998958587646,60.74829864501953,19364.54716435185,,600,AA,67
9,3.118299961090088,60.747798919677734,19364.576886574072,,600,AA,62
10,2.935699939727783,60.749298095703125,19364.60935185185,,600,AA,58
11,2.763000011444092,60.74829864501953,19364.63766203704,,600,AA,54
12,2.5954999923706055,60.749698638916016,19364.664895833335,,600,AA,47
13,2.2657999992370605,60.749298095703125,19364.71195601852,,600,AA,40
14,1.9172999858856201,60.75120162963867,19364.78070601852,,600,AA,36
15,1.4321999549865723,60.75230026245117,19364.851296296296,,600,AA,31
16,0.9135000109672546,60.75199890136719,19364.925474537038,,600,AA,23
17,0.5861999988555908,60.750701904296875,19364.988055555554,,600,AA,17
18,0.2522999942302704,60.75,19365.055868055555,,600,AA,15
19,0.08349999785423279,60.74919891357422,19365.082291666666,,600,AA,13
20,-0.2653000056743622,60.749698638916016,19365.12835648148,,600,AA,9
21,-0.4650000035762787,60.74729919433594,19365.15855324074,,600,AA,7
22,-0.673799991607666,60.74869918823242,19365.19179398148,,600,AA,5
23,3.0248000621795654,60.57680130004883,19367.505324074074,,600,AA,60
24,2.54830002784729,60.628501892089844,19367.607916666668,,600,AA,46
25,-0.9847999811172485,59.2848014831543,19369.830231481483,,600,AA,3
26,-0.6563000082969666,59.2848014831543,19369.882118055557,,600,AA,6
27,-0.3617999851703644,59.2848014831543,19369.925960648146,,600,AA,8
28,0.006500000134110451,59.281700134277344,19369.97979166667,,600,AA,12
29,0.3292999863624573,59.284698486328125,19370.039548611112,,600,AA,16
30,0.6779999732971191,59.28379821777344,19370.08986111111,,600,AA,19
31,1.003499984741211,59.28219985961914,19370.14857638889,,600,AA,24
32,1.3131999969482422,59.28219985961914,19370.195069444442,,600,AA,30
33,1.6562999486923218,59.28379821777344,19370.253969907408,,600,AA,33
34,2.012500047683716,59.284000396728516,19370.392291666667,,600,AA,37
35,2.246999979019165,59.28450012207031,19370.426342592593,,600,AA,39
36,2.5167999267578125,59.28200149536133,19370.515162037038,,600,AA,45
37,2.751300096511841,59.28369903564453,19370.551828703705,,600,AA,50
38,2.9019999504089355,59.28269958496094,19370.590659722224,,600,AA,56
39,3.074199914932251,59.28730010986328,19370.61494212963,,600,AA,61
40,3.227299928665161,59.28300094604492,19370.676157407408,,600,AA,66
41,3.3631999492645264,59.28350067138672,19371.464363425926,,600,AA,68
42,3.5336999893188477,59.283199310302734,19371.497337962963,,600,AA,72
43,3.682499885559082,59.28300094604492,19371.52736111111,,600,AA,77
44,3.849299907684326,59.28620147705078,19371.559618055555,,600,AA,79
45,4.032700061798096,59.28919982910156,19371.591944444444,,600,AA,84
46,4.18120002746582,59.288299560546875,19371.617962962962,,600,AA,88
47,4.333799839019775,59.284698486328125,19371.64386574074,,600,AA,92
48,4.499199867248535,59.283199310302734,19371.673298611113,,600,AA,96
49,4.668000221252441,59.28329849243164,19371.703530092593,,600,AA,99
50,4.822000026702881,59.2843017578125,19371.734791666666,,600,AA,102
51,4.933800220489502,59.28269958496094,19371.760925925926,,600,AA,103
52,5.031199932098389,59.284000396728516,19371.781817129628,,600,AA,105
53,8.084500312805176,58.050498962402344,19376.166469907406,,600,AA,125
54,8.101200103759766,57.98379898071289,19376.192916666667,,600,AA,126
55,8.163200378417969,57.91579818725586,19376.223819444444,,600,AA,127
56,8.200200080871582,57.85129928588867,19376.253159722222,,600,AA,128
57,8.284000396728516,57.73529815673828,19376.301064814816,,600,AA,129
58,8.336199760437012,57.64970016479492,19376.334976851853,,600,AA,130
59,8.38070011138916,57.54679870605469,19376.374386574073,,600,AA,131
60,8.4197998046875,57.481998443603516,19376.398229166665,,600,AA,132
61,8.46780014038086,57.39870071411133,19376.426550925924,,600,AA,133
62,8.503800392150879,57.316001892089844,19376.455439814814,,600,AA,134
63,8.555800437927246,57.23400115966797,19376.483784722222,,600,AA,135
64,7.682700157165527,57.40250015258789,19376.739988425925,,600,AA,123
65,7.952499866485596,57.00149917602539,19376.915925925925,,600,AA,124
66,7.653500080108643,57.00279998779297,19376.977465277778,,600,AA,122
67,7.353799819946289,56.99980163574219,19377.032824074075,,600,AA,121
68,6.997499942779541,57.00170135498047,19377.09681712963,,600,AA,120
69,6.6717000007629395,57.00130081176758,19377.162685185187,,600,AA,119
70,6.337699890136719,57.00019836425781,19377.228668981483,,600,AA,118
71,6.004799842834473,56.999298095703125,19377.295995370372,,600,AA,115
72,5.832200050354004,56.88169860839844,19377.347905092593,,600,AA,114
73,6.254300117492676,56.676300048828125,19377.525902777776,,600,AA,117
74,5.768700122833252,56.779300689697266,19377.631041666667,,600,AA,113
75,5.6682000160217285,57.00130081176758,19377.76125,,600,AA,111
76,5.195499897003174,56.99879837036133,19377.8665625,,600,AA,107
77,6.117300033569336,57.18479919433594,19378.303946759257,,600,AA,116
78,5.738699913024902,57.22600173950195,19378.41138888889,,600,AA,112
79,4.645699977874756,57.838199615478516,19378.69883101852,,600,AA,98
80,4.697500228881836,57.000701904296875,19379.247222222224,,600,AA,100
81,4.492199897766113,57.13019943237305,19379.302511574075,,600,AA,95
82,4.301300048828125,57.000701904296875,19379.38699074074,,600,AA,91
83,4.171299934387207,56.87080001831055,19379.426979166667,,600,AA,86
84,3.898699998855591,57.003501892089844,19379.50136574074,,600,AA,81
85,3.6691999435424805,57.00130081176758,19379.535729166666,,600,AA,75
86,3.395699977874756,57.000701904296875,19379.61664351852,,600,AA,69
87,3.1273000240325928,57.89649963378906,19380.325671296294,,600,AA,64
88,2.9519999027252197,57.737300872802734,19380.440671296295,,600,AA,59
89,2.625999927520752,57.26599884033203,19380.585046296295,,600,AA,49
90,2.753999948501587,56.920799255371094,19380.728877314814,,600,AA,52
91,2.9296998977661133,56.99980163574219,19380.765659722223,,600,AA,57
92,2.498699903488159,57.00230026245117,19380.824027777777,,600,AA,44
93,2.066800117492676,56.99980163574219,19380.8840625,,600,AA,38
94,1.7992000579833984,56.999698638916016,19380.922152777777,,600,AA,34
95,1.6002000570297241,57.00130081176758,19380.95113425926,,600,AA,32
96,1.1360000371932983,57.0004997253418,19381.016215277778,,600,AA,25
97,0.6697999835014343,56.999298095703125,19381.08150462963,,600,AA,18
98,0.23119999468326569,56.99879837036133,19381.1458912037,,600,AA,14
99,-0.23250000178813934,56.999298095703125,19381.21820601852,,600,AA,10
100,-0.6983000040054321,57.00019836425781,19381.291689814814,,600,AA,4
101,-1.1273000240325928,57.00130081176758,19381.355381944446,,600,AA,2
102,-1.465999960899353,57.00230026245117,19381.407152777778,,600,AA,1
103,2.4753000736236572,58.20349884033203,19383.328761574074,,600,AA,43
104,2.450000047683716,58.698299407958984,19383.481527777778,,600,AA,42
105,3.5894999504089355,58.713199615478516,19383.636689814815,,600,AA,73
106,3.858299970626831,58.49020004272461,19383.732800925925,,600,AA,80
107,4.177999973297119,58.313201904296875,19383.829999999998,,600,AA,87
108,3.1493000984191895,59.71730041503906,19384.32238425926,,600,AA,65
109,2.752700090408325,59.63029861450195,19384.445532407408,,600,AA,51
110,2.758699893951416,60.06949996948242,19384.600000000002,,600,AA,53
111,2.6201999187469482,60.28770065307617,19384.697361111113,,600,AA,48
112,1.3006999492645264,60.770198822021484,19385.3255787037,,600,AA,29
113,1.225000023841858,60.39419937133789,19385.448703703703,,600,AA,26
114,0.7757999897003174,60.17649841308594,19385.569166666664,,600,AA,21
115,1.2741999626159668,59.701698303222656,19385.749733796296,,600,AA,28
116,0.815500020980835,59.667198181152344,19385.854247685184,,600,AA,22
117,5.1682000160217285,62.61819839477539,19413.42148148148,,600,AA,106
118,5.2835001945495605,62.56679916381836,19415.581319444445,,600,AA,110
119,5.229700088500977,62.55970001220703,19415.68028935185,,600,AA,109
120,4.615499973297119,60.75529861450195,19364.226354166665,,601,AA,97
121,4.448299884796143,60.74829864501953,19364.253564814815,,601,AA,94
122,4.285299777984619,60.75149917602539,19364.356944444444,,601,AA,90
123,4.117000102996826,60.747798919677734,19364.387569444447,,601,AA,85
124,3.947499990463257,60.752201080322266,19364.416400462964,,601,AA,83
125,3.7853000164031982,60.7504997253418,19364.445497685185,,601,AA,78
126,3.6135001182556152,60.75019836425781,19364.479074074075,,601,AA,74
127,3.4523000717163086,60.750701904296875,19364.50988425926,,601,AA,71
128,3.2816998958587646,60.74829864501953,19364.54716435185,,601,AA,67
129,3.118299961090088,60.747798919677734,19364.576886574072,,601,AA,62
130,2.935699939727783,60.749298095703125,19364.60935185185,,601,AA,58
131,2.763000011444092,60.74829864501953,19364.63766203704,,601,AA,54
