rank,Longitude,Latitude,Time,Temperature,Depth,Vaissel_name,Profil_id
57,4.301300048828125,57.000701904296875,19379.38699074074,6.148,0,AA,52
58,4.171299934387207,56.87080001831055,19379.426979166667,6.32,0,AA,49
59,3.898699998855591,57.003501892089844,19379.50136574074,6.232,0,AA,47
60,3.6691999435424805,57.00130081176758,19379.535729166666,6.6610000000000005,0,AA,43
61,3.395699977874756,57.000701904296875,19379.61664351852,6.839,0,AA,40
62,3.1273000240325928,57.89649963378906,19380.325671296294,7.258,0,AA,36
63,2.9519999027252197,57.737300872802734,19380.440671296295,6.117,0,AA,34
64,2.625999927520752,57.26599884033203,19380.585046296295,7.359,0,AA,28
65,2.753999948501587,56.920799255371094,19380.728877314814,7.236,0,AA,31
66,2.9296998977661133,56.99980163574219,19380.765659722223,7.22,0,AA,33
67,2.498699903488159,57.00230026245117,19380.824027777777,7.362,0,AA,26
68,2.066800117492676,56.99980163574219,19380.8840625,7.433,0,AA,22
69,1.7992000579833984,56.999698638916016,19380.922152777777,7.447,0,AA,20
70,1.6002000570297241,57.00130081176758,19380.95113425926,7.524,0,AA,18
71,1.1360000371932983,57.0004997253418,19381.016215277778,7.822,0,AA,15
72,0.6697999835014343,56.999298095703125,19381.08150462963,7.87,0,AA,11
73,0.23119999468326569,56.99879837036133,19381.1458912037,7.913,0,AA,9
74,-0.23250000178813934,56.999298095703125,19381.21820601852,8.014,0,AA,7
75,-0.6983000040054321,57.00019836425781,19381.291689814814,8.033,0,AA,4
76,-1.1273000240325928,57.00130081176758,19381.355381944446,8.005,0,AA,2
77,-1.465999960899353,57.00230026245117,19381.407152777778,8.003,0,AA,1
78,2.4753000736236572,58.20349884033203,19383.328761574074,7.809,0,AA,25
79,2.450000047683716,58.698299407958984,19383.481527777778,7.472,0,AA,24
80,3.5894999504089355,58.713199615478516,19383.636689814815,6.994,0,AA,42
81,3.858299970626831,58.49020004272461,19383.732800925925,6.347,0,AA,46
82,4.177999973297119,58.313201904296875,19383.829999999998,5.908,0,AA,50
83,3.1493000984191895,59.71730041503906,19384.32238425926,8.953,0,AA,37
84,2.752700090408325,59.63029861450195,19384.445532407408,7.898000000000001,0,AA,30
85,1.2741999626159668,59.701698303222656,19385.749733796296,7.651,0,AA,16
86,0.815500020980835,59.667198181152344,19385.854247685184,7.489,0,AA,13
87,-0.9847999811172485,59.2848014831543,19369.830231481483,8.089,1,AA,3
88,-0.6563000082969666,59.2848014831543,19369.882118055557,7.5680000000000005,1,AA,5
89,-0.3617999851703644,59.2848014831543,19369.925960648146,7.353,1,AA,6
90,0.006500000134110451,59.281700134277344,19369.97979166667,7.48,1,AA,8
91,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,1,AA,10
92,0.6779999732971191,59.28379821777344,19370.08986111111,7.619,1,AA,12
93,1.003499984741211,59.28219985961914,19370.14857638889,7.454,1,AA,14
94,1.3131999969482422,59.28219985961914,19370.195069444442,7.247,1,AA,17
95,1.6562999486923218,59.28379821777344,19370.253969907408,7.234,1,AA,19
96,2.012500047683716,59.284000396728516,19370.392291666667,7.1930000000000005,1,AA,21
97,2.246999979019165,59.28450012207031,19370.426342592593,7.174,1,AA,23
98,2.5167999267578125,59.28200149536133,19370.515162037038,7.072,1,AA,27
99,2.751300096511841,59.28369903564453,19370.551828703705,6.953,1,AA,29
100,2.9019999504089355,59.28269958496094,19370.590659722224,7.594,1,AA,32
101,3.074199914932251,59.28730010986328,19370.61494212963,7.132000000000001,1,AA,35
102,3.227299928665161,59.28300094604492,19370.676157407408,6.962,1,AA,38
103,3.3631999492645264,59.28350067138672,19371.464363425926,8.264,1,AA,39
104,3.5336999893188477,59.283199310302734,19371.497337962963,7.287,1,AA,41
105,3.682499885559082,59.28300094604492,19371.52736111111,6.517,1,AA,44
106,3.849299907684326,59.28620147705078,19371.559618055555,6.378,1,AA,45
107,4.032700061798096,59.28919982910156,19371.591944444444,6.626,1,AA,48
108,4.18120002746582,59.288299560546875,19371.617962962962,6.144,1,AA,51
109,4.333799839019775,59.284698486328125,19371.64386574074,6.047,1,AA,53
110,4.499199867248535,59.283199310302734,19371.673298611113,5.922,1,AA,55
111,4.668000221252441,59.28329849243164,19371.703530092593,5.925,1,AA,57
112,4.822000026702881,59.2843017578125,19371.734791666666,6.15,1,AA,59
113,4.933800220489502,59.28269958496094,19371.760925925926,6.061,1,AA,60
114,5.031199932098389,59.284000396728516,19371.781817129628,5.9190000000000005,1,AA,61
115,8.084500312805176,58.050498962402344,19376.166469907406,7.152,1,AA,77
116,8.101200103759766,57.98379898071289,19376.192916666667,5.971,1,AA,78
117,8.163200378417969,57.91579818725586,19376.223819444444,6.281,1,AA,79
118,8.200200080871582,57.85129928588867,19376.253159722222,6.0520000000000005,1,AA,80
119,8.284000396728516,57.73529815673828,19376.301064814816,5.974,1,AA,81
120,8.336199760437012,57.64970016479492,19376.334976851853,4.707,1,AA,82
121,8.38070011138916,57.54679870605469,19376.374386574073,4.265,1,AA,83
122,8.4197998046875,57.481998443603516,19376.398229166665,4.556,1,AA,84
123,8.46780014038086,57.39870071411133,19376.426550925924,5.158,1,AA,85
124,8.503800392150879,57.316001892089844,19376.455439814814,4.789,1,AA,86
125,8.555800437927246,57.23400115966797,19376.483784722222,3.807,1,AA,87
126,7.682700157165527,57.40250015258789,19376.739988425925,6.267,1,AA,75
127,7.952499866485596,57.00149917602539,19376.915925925925,4.859,1,AA,76
128,7.653500080108643,57.00279998779297,19376.977465277778,5.338,1,AA,74
129,7.353799819946289,56.99980163574219,19377.032824074075,5.506,1,AA,73
130,6.997499942779541,57.00170135498047,19377.09681712963,5.736,1,AA,72
131,6.6717000007629395,57.00130081176758,19377.162685185187,6.295,1,AA,71
132,6.337699890136719,57.00019836425781,19377.228668981483,5.992,1,AA,70
133,6.004799842834473,56.999298095703125,19377.295995370372,6.1160000000000005,1,AA,67
134,5.832200050354004,56.88169860839844,19377.347905092593,6.388,1,AA,66
135,6.254300117492676,56.676300048828125,19377.525902777776,5.738,1,AA,69
136,5.768700122833252,56.779300689697266,19377.631041666667,6.117,1,AA,65
137,5.6682000160217285,57.00130081176758,19377.76125,6.03,1,AA,63
138,5.195499897003174,56.99879837036133,19377.8665625,6.143,1,AA,62
139,6.117300033569336,57.18479919433594,19378.303946759257,6.09,1,AA,68
140,5.738699913024902,57.22600173950195,19378.41138888889,5.905,1,AA,64
141,4.645699977874756,57.838199615478516,19378.69883101852,7.223,1,AA,56
142,4.697500228881836,57.000701904296875,19379.247222222224,6.149,1,AA,58
143,4.492199897766113,57.13019943237305,19379.302511574075,6.034,1,AA,54
144,4.301300048828125,57.000701904296875,19379.38699074074,6.147,1,AA,52
145,4.171299934387207,56.87080001831055,19379.426979166667,6.319,1,AA,49
146,3.898699998855591,57.003501892089844,19379.50136574074,6.231,1,AA,47
147,3.6691999435424805,57.00130081176758,19379.535729166666,6.655,1,AA,43
148,3.395699977874756,57.000701904296875,19379.61664351852,6.839,1,AA,40
149,3.1273000240325928,57.89649963378906,19380.325671296294,7.261,1,AA,36
150,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,1,AA,34
151,2.625999927520752,57.26599884033203,19380.585046296295,7.36,1,AA,28
152,2.753999948501587,56.920799255371094,19380.728877314814,7.218,1,AA,31
153,2.9296998977661133,56.99980163574219,19380.765659722223,7.195,1,AA,33
154,2.498699903488159,57.00230026245117,19380.824027777777,7.362,1,AA,26
155,2.066800117492676,56.99980163574219,19380.8840625,7.432,1,AA,22
156,1.7992000579833984,56.999698638916016,19380.922152777777,7.448,1,AA,20
157,1.6002000570297241,57.00130081176758,19380.95113425926,7.5200000000000005,1,AA,18
158,1.1360000371932983,57.0004997253418,19381.016215277778,7.8180000000000005,1,AA,15
159,0.6697999835014343,56.999298095703125,19381.08150462963,7.872,1,AA,11
160,0.23119999468326569,56.99879837036133,19381.1458912037,7.912,1,AA,9
161,-0.23250000178813934,56.999298095703125,19381.21820601852,8.014,1,AA,7
162,-0.6983000040054321,57.00019836425781,19381.291689814814,8.036,1,AA,4
163,-1.1273000240325928,57.00130081176758,19381.355381944446,7.992,1,AA,2
164,-1.465999960899353,57.00230026245117,19381.407152777778,8.018,1,AA,1
165,2.4753000736236572,58.20349884033203,19383.328761574074,7.8100000000000005,1,AA,25
166,2.450000047683716,58.698299407958984,19383.481527777778,7.4750000000000005,1,AA,24
167,3.5894999504089355,58.713199615478516,19383.636689814815,6.987,1,AA,42
168,3.858299970626831,58.49020004272461,19383.732800925925,6.354,1,AA,46
169,4.177999973297119,58.313201904296875,19383.829999999998,5.904,1,AA,50
170,3.1493000984191895,59.71730041503906,19384.32238425926,8.950000000000001,1,AA,37
171,2.752700090408325,59.63029861450195,19384.445532407408,7.896,1,AA,30
172,1.2741999626159668,59.701698303222656,19385.749733796296,7.652,1,AA,16
173,0.815500020980835,59.667198181152344,19385.854247685184,7.489,1,AA,13
174,-0.9847999811172485,59.2848014831543,19369.830231481483,8.088000000000001,2,AA,3
175,-0.6563000082969666,59.2848014831543,19369.882118055557,7.5680000000000005,2,AA,5
176,-0.3617999851703644,59.2848014831543,19369.925960648146,7.354,2,AA,6
177,0.006500000134110451,59.281700134277344,19369.97979166667,7.48,2,AA,8
178,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,2,AA,10
179,0.6779999732971191,59.28379821777344,19370.08986111111,7.621,2,AA,12
180,1.003499984741211,59.28219985961914,19370.14857638889,7.442,2,AA,14
181,1.3131999969482422,59.28219985961914,19370.195069444442,7.235,2,AA,17
182,1.6562999486923218,59.28379821777344,19370.253969907408,7.232,2,AA,19
183,2.012500047683716,59.284000396728516,19370.392291666667,7.191,2,AA,21
184,2.246999979019165,59.28450012207031,19370.426342592593,7.1690000000000005,2,AA,23
185,2.5167999267578125,59.28200149536133,19370.515162037038,7.074,2,AA,27
186,2.751300096511841,59.28369903564453,19370.551828703705,6.953,2,AA,29
187,2.9019999504089355,59.28269958496094,19370.590659722224,7.594,2,AA,32
188,3.074199914932251,59.28730010986328,19370.61494212963,7.133,2,AA,35
189,3.227299928665161,59.28300094604492,19370.676157407408,6.963,2,AA,38
190,3.3631999492645264,59.28350067138672,19371.464363425926,8.262,2,AA,39
191,3.5336999893188477,59.283199310302734,19371.497337962963,7.29,2,AA,41
192,3.682499885559082,59.28300094604492,19371.52736111111,6.529,2,AA,44
193,3.849299907684326,59.28620147705078,19371.559618055555,6.378,2,AA,45
194,4.032700061798096,59.28919982910156,19371.591944444444,6.627,2,AA,48
195,4.18120002746582,59.288299560546875,19371.617962962962,6.143,2,AA,51
196,4.333799839019775,59.284698486328125,19371.64386574074,6.047,2,AA,53
197,4.499199867248535,59.283199310302734,19371.673298611113,5.92,2,AA,55
198,4.668000221252441,59.28329849243164,19371.703530092593,5.924,2,AA,57
199,4.822000026702881,59.2843017578125,19371.734791666666,6.148,2,AA,59
200,4.933800220489502,59.28269958496094,19371.760925925926,6.061,2,AA,60
201,5.031199932098389,59.284000396728516,19371.781817129628,5.961,2,AA,61
202,8.084500312805176,58.050498962402344,19376.166469907406,7.152,2,AA,77
203,8.101200103759766,57.98379898071289,19376.192916666667,5.972,2,AA,78
204,8.163200378417969,57.91579818725586,19376.223819444444,6.2780000000000005,2,AA,79
205,8.200200080871582,57.85129928588867,19376.253159722222,6.0520000000000005,2,AA,80
206,8.284000396728516,57.73529815673828,19376.301064814816,5.974,2,AA,81
207,8.336199760437012,57.64970016479492,19376.334976851853,4.745,2,AA,82
208,8.38070011138916,57.54679870605469,19376.374386574073,4.264,2,AA,83
209,8.4197998046875,57.481998443603516,19376.398229166665,4.556,2,AA,84
210,8.46780014038086,57.39870071411133,19376.426550925924,5.165,2,AA,85
211,8.503800392150879,57.316001892089844,19376.455439814814,4.79,2,AA,86
212,8.555800437927246,57.23400115966797,19376.483784722222,3.7920000000000003,2,AA,87
213,7.682700157165527,57.40250015258789,19376.739988425925,6.281,2,AA,75
214,7.952499866485596,57.00149917602539,19376.915925925925,4.861,2,AA,76
215,7.653500080108643,57.00279998779297,19376.977465277778,5.338,2,AA,74
216,7.353799819946289,56.99980163574219,19377.032824074075,5.5040000000000004,2,AA,73
217,6.997499942779541,57.00170135498047,19377.09681712963,5.736,2,AA,72
218,6.6717000007629395,57.00130081176758,19377.162685185187,6.2940000000000005,2,AA,71
219,6.337699890136719,57.00019836425781,19377.228668981483,5.992,2,AA,70
220,6.004799842834473,56.999298095703125,19377.295995370372,6.118,2,AA,67
221,5.832200050354004,56.88169860839844,19377.347905092593,6.388,2,AA,66
222,6.254300117492676,56.676300048828125,19377.525902777776,5.739,2,AA,69
223,5.768700122833252,56.779300689697266,19377.631041666667,6.118,2,AA,65
224,5.6682000160217285,57.00130081176758,19377.76125,6.03,2,AA,63
225,5.195499897003174,56.99879837036133,19377.8665625,6.143,2,AA,62
226,6.117300033569336,57.18479919433594,19378.303946759257,6.091,2,AA,68
227,5.738699913024902,57.22600173950195,19378.41138888889,5.905,2,AA,64
228,4.645699977874756,57.838199615478516,19378.69883101852,7.224,2,AA,56
229,4.697500228881836,57.000701904296875,19379.247222222224,6.149,2,AA,58
230,4.492199897766113,57.13019943237305,19379.302511574075,6.034,2,AA,54
231,4.301300048828125,57.000701904296875,19379.38699074074,6.147,2,AA,52
232,4.171299934387207,56.87080001831055,19379.426979166667,6.319,2,AA,49
233,3.898699998855591,57.003501892089844,19379.50136574074,6.231,2,AA,47
234,3.6691999435424805,57.00130081176758,19379.535729166666,6.655,2,AA,43
235,3.395699977874756,57.000701904296875,19379.61664351852,6.839,2,AA,40
236,3.1273000240325928,57.89649963378906,19380.325671296294,7.26,2,AA,36
237,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,2,AA,34
238,2.625999927520752,57.26599884033203,19380.585046296295,7.362,2,AA,28
239,2.753999948501587,56.920799255371094,19380.728877314814,7.218,2,AA,31
240,2.9296998977661133,56.99980163574219,19380.765659722223,7.196,2,AA,33
241,2.498699903488159,57.00230026245117,19380.824027777777,7.362,2,AA,26
242,2.066800117492676,56.99980163574219,19380.8840625,7.429,2,AA,22
243,1.7992000579833984,56.999698638916016,19380.922152777777,7.444,2,AA,20
244,1.6002000570297241,57.00130081176758,19380.95113425926,7.518,2,AA,18
245,1.1360000371932983,57.0004997253418,19381.016215277778,7.816,2,AA,15
246,0.6697999835014343,56.999298095703125,19381.08150462963,7.8740000000000006,2,AA,11
247,0.23119999468326569,56.99879837036133,19381.1458912037,7.912,2,AA,9
248,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,2,AA,7
249,-0.6983000040054321,57.00019836425781,19381.291689814814,8.034,2,AA,4
250,-1.1273000240325928,57.00130081176758,19381.355381944446,7.993,2,AA,2
251,-1.465999960899353,57.00230026245117,19381.407152777778,8.012,2,AA,1
252,2.4753000736236572,58.20349884033203,19383.328761574074,7.8100000000000005,2,AA,25
253,2.450000047683716,58.698299407958984,19383.481527777778,7.476,2,AA,24
254,3.5894999504089355,58.713199615478516,19383.636689814815,6.974,2,AA,42
255,3.858299970626831,58.49020004272461,19383.732800925925,6.3260000000000005,2,AA,46
256,4.177999973297119,58.313201904296875,19383.829999999998,5.915,2,AA,50
257,3.1493000984191895,59.71730041503906,19384.32238425926,8.946,2,AA,37
258,2.752700090408325,59.63029861450195,19384.445532407408,7.898000000000001,2,AA,30
259,1.2741999626159668,59.701698303222656,19385.749733796296,7.6530000000000005,2,AA,16
260,0.815500020980835,59.667198181152344,19385.854247685184,7.489,2,AA,13
261,-0.9847999811172485,59.2848014831543,19369.830231481483,8.087,3,AA,3
262,-0.6563000082969666,59.2848014831543,19369.882118055557,7.567,3,AA,5
263,-0.3617999851703644,59.2848014831543,19369.925960648146,7.354,3,AA,6
264,0.006500000134110451,59.281700134277344,19369.97979166667,7.4830000000000005,3,AA,8
265,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,3,AA,10
266,0.6779999732971191,59.28379821777344,19370.08986111111,7.623,3,AA,12
267,1.003499984741211,59.28219985961914,19370.14857638889,7.4430000000000005,3,AA,14
268,1.3131999969482422,59.28219985961914,19370.195069444442,7.237,3,AA,17
269,1.6562999486923218,59.28379821777344,19370.253969907408,7.232,3,AA,19
270,2.012500047683716,59.284000396728516,19370.392291666667,7.191,3,AA,21
271,2.246999979019165,59.28450012207031,19370.426342592593,7.171,3,AA,23
272,2.5167999267578125,59.28200149536133,19370.515162037038,7.069,3,AA,27
273,2.751300096511841,59.28369903564453,19370.551828703705,6.953,3,AA,29
274,2.9019999504089355,59.28269958496094,19370.590659722224,7.595,3,AA,32
275,3.074199914932251,59.28730010986328,19370.61494212963,7.133,3,AA,35
276,3.227299928665161,59.28300094604492,19370.676157407408,6.963,3,AA,38
277,3.3631999492645264,59.28350067138672,19371.464363425926,8.263,3,AA,39
278,3.5336999893188477,59.283199310302734,19371.497337962963,7.289000000000001,3,AA,41
279,3.682499885559082,59.28300094604492,19371.52736111111,6.534,3,AA,44
280,3.849299907684326,59.28620147705078,19371.559618055555,6.378,3,AA,45
281,4.032700061798096,59.28919982910156,19371.591944444444,6.6290000000000004,3,AA,48
282,4.18120002746582,59.288299560546875,19371.617962962962,6.142,3,AA,51
283,4.333799839019775,59.284698486328125,19371.64386574074,6.047,3,AA,53
284,4.499199867248535,59.283199310302734,19371.673298611113,5.918,3,AA,55
285,4.668000221252441,59.28329849243164,19371.703530092593,5.925,3,AA,57
286,4.822000026702881,59.2843017578125,19371.734791666666,6.151,3,AA,59
287,4.933800220489502,59.28269958496094,19371.760925925926,6.0600000000000005,3,AA,60
288,5.031199932098389,59.284000396728516,19371.781817129628,5.9590000000000005,3,AA,61
289,8.084500312805176,58.050498962402344,19376.166469907406,7.1530000000000005,3,AA,77
290,8.101200103759766,57.98379898071289,19376.192916666667,5.972,3,AA,78
291,8.163200378417969,57.91579818725586,19376.223819444444,6.2780000000000005,3,AA,79
292,8.200200080871582,57.85129928588867,19376.253159722222,6.048,3,AA,80
293,8.284000396728516,57.73529815673828,19376.301064814816,5.978,3,AA,81
294,8.336199760437012,57.64970016479492,19376.334976851853,4.984,3,AA,82
295,8.38070011138916,57.54679870605469,19376.374386574073,4.257,3,AA,83
296,8.4197998046875,57.481998443603516,19376.398229166665,4.565,3,AA,84
297,8.46780014038086,57.39870071411133,19376.426550925924,5.164,3,AA,85
298,8.503800392150879,57.316001892089844,19376.455439814814,4.79,3,AA,86
299,8.555800437927246,57.23400115966797,19376.483784722222,3.769,3,AA,87
300,7.682700157165527,57.40250015258789,19376.739988425925,6.288,3,AA,75
301,7.952499866485596,57.00149917602539,19376.915925925925,4.863,3,AA,76
302,7.653500080108643,57.00279998779297,19376.977465277778,5.339,3,AA,74
303,7.353799819946289,56.99980163574219,19377.032824074075,5.5040000000000004,3,AA,73
304,6.997499942779541,57.00170135498047,19377.09681712963,5.737,3,AA,72
305,6.6717000007629395,57.00130081176758,19377.162685185187,6.2940000000000005,3,AA,71
306,6.337699890136719,57.00019836425781,19377.228668981483,5.992,3,AA,70
307,6.004799842834473,56.999298095703125,19377.295995370372,6.121,3,AA,67
308,5.832200050354004,56.88169860839844,19377.347905092593,6.388,3,AA,66
309,6.254300117492676,56.676300048828125,19377.525902777776,5.739,3,AA,69
310,5.768700122833252,56.779300689697266,19377.631041666667,6.122,3,AA,65
311,5.6682000160217285,57.00130081176758,19377.76125,6.03,3,AA,63
312,5.195499897003174,56.99879837036133,19377.8665625,6.143,3,AA,62
313,6.117300033569336,57.18479919433594,19378.303946759257,6.089,3,AA,68
314,5.738699913024902,57.22600173950195,19378.41138888889,5.905,3,AA,64
315,4.645699977874756,57.838199615478516,19378.69883101852,7.2250000000000005,3,AA,56
316,4.697500228881836,57.000701904296875,19379.247222222224,6.15,3,AA,58
317,4.492199897766113,57.13019943237305,19379.302511574075,6.0360000000000005,3,AA,54
318,4.301300048828125,57.000701904296875,19379.38699074074,6.149,3,AA,52
319,4.171299934387207,56.87080001831055,19379.426979166667,6.319,3,AA,49
320,3.898699998855591,57.003501892089844,19379.50136574074,6.23,3,AA,47
321,3.6691999435424805,57.00130081176758,19379.535729166666,6.655,3,AA,43
322,3.395699977874756,57.000701904296875,19379.61664351852,6.84,3,AA,40
323,3.1273000240325928,57.89649963378906,19380.325671296294,7.26,3,AA,36
324,2.9519999027252197,57.737300872802734,19380.440671296295,6.112,3,AA,34
325,2.625999927520752,57.26599884033203,19380.585046296295,7.362,3,AA,28
326,2.753999948501587,56.920799255371094,19380.728877314814,7.22,3,AA,31
327,2.9296998977661133,56.99980163574219,19380.765659722223,7.19,3,AA,33
328,2.498699903488159,57.00230026245117,19380.824027777777,7.355,3,AA,26
329,2.066800117492676,56.99980163574219,19380.8840625,7.429,3,AA,22
330,1.7992000579833984,56.999698638916016,19380.922152777777,7.46,3,AA,20
331,1.6002000570297241,57.00130081176758,19380.95113425926,7.517,3,AA,18
332,1.1360000371932983,57.0004997253418,19381.016215277778,7.815,3,AA,15
333,0.6697999835014343,56.999298095703125,19381.08150462963,7.8740000000000006,3,AA,11
334,0.23119999468326569,56.99879837036133,19381.1458912037,7.912,3,AA,9
335,-0.23250000178813934,56.999298095703125,19381.21820601852,8.015,3,AA,7
336,-0.6983000040054321,57.00019836425781,19381.291689814814,8.036,3,AA,4
337,-1.1273000240325928,57.00130081176758,19381.355381944446,7.993,3,AA,2
338,-1.465999960899353,57.00230026245117,19381.407152777778,8.031,3,AA,1
339,2.4753000736236572,58.20349884033203,19383.328761574074,7.8100000000000005,3,AA,25
340,2.450000047683716,58.698299407958984,19383.481527777778,7.478,3,AA,24
341,3.5894999504089355,58.713199615478516,19383.636689814815,6.954,3,AA,42
342,3.858299970626831,58.49020004272461,19383.732800925925,6.307,3,AA,46
343,4.177999973297119,58.313201904296875,19383.829999999998,6.07,3,AA,50
344,3.1493000984191895,59.71730041503906,19384.32238425926,8.947000000000001,3,AA,37
345,2.752700090408325,59.63029861450195,19384.445532407408,7.908,3,AA,30
346,1.2741999626159668,59.701698303222656,19385.749733796296,7.654,3,AA,16
347,0.815500020980835,59.667198181152344,19385.854247685184,7.493,3,AA,13
348,-0.9847999811172485,59.2848014831543,19369.830231481483,8.088000000000001,4,AA,3
349,-0.6563000082969666,59.2848014831543,19369.882118055557,7.567,4,AA,5
350,-0.3617999851703644,59.2848014831543,19369.925960648146,7.353,4,AA,6
351,0.006500000134110451,59.281700134277344,19369.97979166667,7.485,4,AA,8
352,0.3292999863624573,59.284698486328125,19370.039548611112,7.527,4,AA,10
353,0.6779999732971191,59.28379821777344,19370.08986111111,7.62,4,AA,12
354,1.003499984741211,59.28219985961914,19370.14857638889,7.4430000000000005,4,AA,14
355,1.3131999969482422,59.28219985961914,19370.195069444442,7.234,4,AA,17
356,1.6562999486923218,59.28379821777344,19370.253969907408,7.2330000000000005,4,AA,19
357,2.012500047683716,59.284000396728516,19370.392291666667,7.191,4,AA,21
358,2.246999979019165,59.28450012207031,19370.426342592593,7.168,4,AA,23
359,2.5167999267578125,59.28200149536133,19370.515162037038,7.067,4,AA,27
360,2.751300096511841,59.28369903564453,19370.551828703705,6.952,4,AA,29
361,2.9019999504089355,59.28269958496094,19370.590659722224,7.596,4,AA,32
362,3.074199914932251,59.28730010986328,19370.61494212963,7.148000000000001,4,AA,35
363,3.227299928665161,59.28300094604492,19370.676157407408,6.963,4,AA,38
364,3.3631999492645264,59.28350067138672,19371.464363425926,8.266,4,AA,39
